ID,emotion
2998,3
2999,6
3000,3
3001,2
3002,4
3003,4
3004,2
3005,6
3006,4
3007,2
3008,2
3009,2
3010,4
3011,2
3012,0
3013,0
3014,0
3015,6
3016,3
3017,2
3018,2
3019,4
3020,0
3021,0
3022,3
3023,5
3024,6
3025,0
3026,3
3027,2
3028,2
3029,3
3030,2
3031,3
3032,4
3033,2
3034,3
3035,4
3036,2
3037,2
3038,3
3039,2
3040,3
3041,0
3042,4
3043,2
3044,3
3045,6
3046,3
3047,3
3048,2
3049,4
3050,2
3051,2
3052,3
3053,6
3054,3
3055,5
3056,6
3057,3
3058,3
3059,6
3060,0
3061,6
3062,2
3063,6
3064,3
3065,2
3066,0
3067,5
3068,6
3069,2
3070,2
3071,0
3072,4
3073,5
3074,2
3075,2
3076,5
3077,6
3078,4
3079,5
3080,2
3081,0
3082,5
3083,2
3084,3
3085,5
3086,0
3087,5
3088,0
3089,5
3090,3
3091,2
3092,0
3093,4
3094,3
3095,3
3096,0
3097,6
3098,3
3099,0
3100,4
3101,4
3102,3
3103,3
3104,6
3105,3
3106,5
3107,4
3108,2
3109,6
3110,5
3111,6
3112,3
3113,2
3114,3
3115,4
3116,6
3117,4
3118,5
3119,6
3120,1
3121,4
3122,3
3123,4
3124,6
3125,3
3126,4
3127,6
3128,4
3129,4
3130,2
3131,3
3132,3
3133,2
3134,2
3135,4
3136,5
3137,3
3138,3
3139,2
3140,2
3141,0
3142,4
3143,6
3144,6
3145,3
3146,6
3147,2
3148,3
3149,6
3150,3
3151,0
3152,2
3153,3
3154,6
3155,4
3156,0
3157,4
3158,3
3159,2
3160,4
3161,3
3162,6
3163,0
3164,0
3165,0
3166,4
3167,3
3168,6
3169,5
3170,4
3171,4
3172,1
3173,5
3174,5
3175,3
3176,6
3177,2
3178,6
3179,4
3180,4
3181,6
3182,3
3183,6
3184,0
3185,0
3186,4
3187,3
3188,3
3189,3
3190,5
3191,5
3192,4
3193,6
3194,5
3195,2
3196,4
3197,5
3198,4
3199,0
3200,6
3201,4
3202,3
3203,6
3204,4
3205,0
3206,2
3207,6
3208,2
3209,4
3210,6
3211,0
3212,2
3213,0
3214,4
3215,4
3216,0
3217,0
3218,4
3219,4
3220,0
3221,5
3222,6
3223,0
3224,4
3225,3
3226,3
3227,3
3228,0
3229,4
3230,4
3231,0
3232,2
3233,2
3234,6
3235,0
3236,2
3237,3
3238,3
3239,0
3240,4
3241,4
3242,4
3243,3
3244,3
3245,5
3246,2
3247,4
3248,3
3249,2
3250,4
3251,2
3252,6
3253,5
3254,4
3255,0
3256,2
3257,2
3258,3
3259,6
3260,5
3261,5
3262,4
3263,6
3264,3
3265,0
3266,3
3267,4
3268,4
3269,3
3270,5
3271,0
3272,4
3273,6
3274,0
3275,0
3276,4
3277,3
3278,2
3279,3
3280,3
3281,4
3282,3
3283,3
3284,4
3285,3
3286,2
3287,3
3288,0
3289,4
3290,5
3291,3
3292,6
3293,4
3294,6
3295,3
3296,5
3297,4
3298,4
3299,4
3300,6
3301,6
3302,0
3303,3
3304,3
3305,3
3306,4
3307,3
3308,6
3309,6
3310,4
3311,0
3312,2
3313,3
3314,3
3315,4
3316,6
3317,3
3318,6
3319,3
3320,3
3321,1
3322,2
3323,5
3324,3
3325,0
3326,6
3327,2
3328,6
3329,3
3330,4
3331,3
3332,5
3333,6
3334,3
3335,6
3336,4
3337,6
3338,3
3339,3
3340,3
3341,6
3342,6
3343,4
3344,2
3345,4
3346,2
3347,6
3348,2
3349,2
3350,2
3351,3
3352,4
3353,5
3354,3
3355,6
3356,6
3357,0
3358,6
3359,4
3360,2
3361,6
3362,3
3363,6
3364,0
3365,6
3366,3
3367,3
3368,2
3369,6
3370,0
3371,5
3372,6
3373,6
3374,6
3375,0
3376,3
3377,3
3378,6
3379,4
3380,5
3381,2
3382,6
3383,4
3384,3
3385,0
3386,0
3387,3
3388,2
3389,4
3390,5
3391,5
3392,3
3393,4
3394,4
3395,6
3396,2
3397,3
3398,6
3399,4
3400,3
3401,6
3402,0
3403,2
3404,4
3405,0
3406,4
3407,0
3408,6
3409,2
3410,4
3411,5
3412,0
3413,2
3414,6
3415,6
3416,2
3417,6
3418,4
3419,0
3420,0
3421,2
3422,3
3423,4
3424,5
3425,0
3426,3
3427,2
3428,6
3429,3
3430,4
3431,4
3432,3
3433,0
3434,3
3435,0
3436,3
3437,4
3438,5
3439,4
3440,5
3441,6
3442,4
3443,5
3444,5
3445,0
3446,4
3447,4
3448,3
3449,4
3450,6
3451,6
3452,3
3453,0
3454,3
3455,6
3456,2
3457,2
3458,3
3459,6
3460,2
3461,3
3462,5
3463,2
3464,5
3465,5
3466,2
3467,4
3468,5
3469,3
3470,1
3471,3
3472,4
3473,6
3474,3
3475,4
3476,2
3477,3
3478,4
3479,6
3480,3
3481,4
3482,4
3483,6
3484,4
3485,6
3486,2
3487,6
3488,0
3489,6
3490,2
3491,5
3492,0
3493,2
3494,6
3495,6
3496,0
3497,5
3498,0
3499,0
3500,2
3501,4
3502,3
3503,0
3504,5
3505,6
3506,5
3507,2
3508,2
3509,3
3510,0
3511,6
3512,6
3513,4
3514,6
3515,3
3516,2
3517,0
3518,2
3519,3
3520,6
3521,2
3522,3
3523,0
3524,5
3525,4
3526,2
3527,2
3528,0
3529,3
3530,6
3531,4
3532,4
3533,4
3534,6
3535,2
3536,2
3537,4
3538,3
3539,2
3540,3
3541,3
3542,4
3543,6
3544,0
3545,2
3546,0
3547,4
3548,2
3549,6
3550,2
3551,3
3552,1
3553,0
3554,6
3555,3
3556,0
3557,6
3558,5
3559,4
3560,4
3561,4
3562,4
3563,2
3564,6
3565,6
3566,3
3567,4
3568,4
3569,3
3570,1
3571,2
3572,6
3573,4
3574,3
3575,5
3576,5
3577,2
3578,3
3579,2
3580,4
3581,6
3582,6
3583,5
3584,3
3585,3
3586,3
3587,6
3588,0
3589,4
3590,6
3591,4
3592,0
3593,6
3594,4
3595,2
3596,4
3597,3
3598,2
3599,3
3600,3
3601,3
3602,4
3603,4
3604,6
3605,6
3606,2
3607,5
3608,6
3609,2
3610,6
3611,2
3612,6
3613,6
3614,3
3615,4
3616,5
3617,6
3618,6
3619,3
3620,4
3621,4
3622,2
3623,4
3624,1
3625,3
3626,2
3627,4
3628,4
3629,4
3630,6
3631,2
3632,0
3633,4
3634,0
3635,2
3636,3
3637,6
3638,6
3639,6
3640,0
3641,2
3642,3
3643,0
3644,6
3645,6
3646,3
3647,2
3648,4
3649,4
3650,3
3651,5
3652,6
3653,6
3654,3
3655,4
3656,3
3657,2
3658,6
3659,6
3660,6
3661,0
3662,4
3663,0
3664,3
3665,0
3666,6
3667,2
3668,5
3669,3
3670,2
3671,2
3672,5
3673,4
3674,3
3675,5
3676,0
3677,6
3678,3
3679,3
3680,3
3681,2
3682,0
3683,0
3684,6
3685,0
3686,4
3687,5
3688,0
3689,6
3690,5
3691,3
3692,4
3693,0
3694,3
3695,3
3696,5
3697,5
3698,5
3699,3
3700,0
3701,0
3702,2
3703,0
3704,3
3705,6
3706,3
3707,6
3708,3
3709,6
3710,6
3711,3
3712,5
3713,6
3714,6
3715,0
3716,6
3717,3
3718,3
3719,3
3720,6
3721,3
3722,2
3723,4
3724,5
3725,4
3726,6
3727,6
3728,3
3729,0
3730,4
3731,3
3732,3
3733,3
3734,0
3735,0
3736,5
3737,1
3738,6
3739,4
3740,4
3741,6
3742,0
3743,6
3744,4
3745,3
3746,5
3747,4
3748,6
3749,3
3750,6
3751,5
3752,3
3753,2
3754,6
3755,4
3756,4
3757,5
3758,0
3759,6
3760,3
3761,5
3762,2
3763,4
3764,6
3765,0
3766,3
3767,2
3768,0
3769,4
3770,6
3771,2
3772,4
3773,6
3774,6
3775,3
3776,5
3777,2
3778,2
3779,2
3780,3
3781,4
3782,6
3783,3
3784,6
3785,2
3786,5
3787,2
3788,2
3789,3
3790,0
3791,2
3792,4
3793,2
3794,6
3795,6
3796,6
3797,5
3798,4
3799,6
3800,4
3801,2
3802,5
3803,4
3804,0
3805,2
3806,6
3807,3
3808,4
3809,6
3810,3
3811,4
3812,5
3813,5
3814,6
3815,3
3816,0
3817,1
3818,5
3819,3
3820,3
3821,6
3822,2
3823,3
3824,4
3825,6
3826,0
3827,4
3828,3
3829,3
3830,3
3831,4
3832,0
3833,3
3834,4
3835,3
3836,3
3837,6
3838,2
3839,4
3840,6
3841,3
3842,0
3843,2
3844,3
3845,2
3846,3
3847,3
3848,3
3849,4
3850,6
3851,2
3852,0
3853,6
3854,6
3855,0
3856,6
3857,0
3858,6
3859,4
3860,3
3861,2
3862,3
3863,2
3864,0
3865,3
3866,3
3867,6
3868,6
3869,6
3870,0
3871,4
3872,3
3873,6
3874,0
3875,0
3876,0
3877,6
3878,0
3879,0
3880,6
3881,4
3882,3
3883,0
3884,0
3885,0
3886,3
3887,3
3888,0
3889,6
3890,2
3891,0
3892,0
3893,3
3894,3
3895,4
3896,4
3897,6
3898,0
3899,5
3900,6
3901,6
3902,3
3903,5
3904,0
3905,4
3906,3
3907,5
3908,4
3909,2
3910,3
3911,6
3912,6
3913,4
3914,6
3915,2
3916,0
3917,0
3918,0
3919,3
3920,0
3921,3
3922,2
3923,3
3924,6
3925,5
3926,4
3927,2
3928,2
3929,4
3930,3
3931,2
3932,3
3933,6
3934,5
3935,2
3936,3
3937,5
3938,4
3939,6
3940,3
3941,5
3942,0
3943,6
3944,6
3945,4
3946,0
3947,4
3948,4
3949,3
3950,4
3951,0
3952,3
3953,4
3954,0
3955,3
3956,4
3957,6
3958,6
3959,2
3960,4
3961,3
3962,3
3963,0
3964,4
3965,4
3966,3
3967,2
3968,4
3969,3
3970,3
3971,0
3972,2
3973,1
3974,2
3975,3
3976,0
3977,6
3978,3
3979,3
3980,0
3981,2
3982,3
3983,2
3984,2
3985,6
3986,0
3987,2
3988,5
3989,3
3990,2
3991,3
3992,6
3993,3
3994,3
3995,6
3996,2
3997,4
3998,6
3999,4
4000,4
4001,5
4002,0
4003,6
4004,6
4005,5
4006,6
4007,1
4008,5
4009,2
4010,4
4011,2
4012,2
4013,3
4014,6
4015,3
4016,4
4017,0
4018,0
4019,0
4020,3
4021,6
4022,4
4023,2
4024,3
4025,3
4026,5
4027,2
4028,0
4029,3
4030,5
4031,5
4032,2
4033,6
4034,4
4035,6
4036,3
4037,2
4038,4
4039,3
4040,4
4041,5
4042,0
4043,0
4044,6
4045,5
4046,4
4047,0
4048,6
4049,0
4050,0
4051,4
4052,6
4053,4
4054,5
4055,3
4056,3
4057,4
4058,6
4059,3
4060,2
4061,3
4062,6
4063,3
4064,0
4065,3
4066,5
4067,4
4068,6
4069,0
4070,6
4071,6
4072,5
4073,5
4074,6
4075,6
4076,4
4077,3
4078,6
4079,6
4080,4
4081,2
4082,0
4083,0
4084,4
4085,2
4086,2
4087,0
4088,3
4089,3
4090,2
4091,2
4092,3
4093,4
4094,0
4095,0
4096,2
4097,0
4098,5
4099,0
4100,6
4101,4
4102,0
4103,2
4104,4
4105,4
4106,4
4107,5
4108,3
4109,6
4110,4
4111,2
4112,2
4113,5
4114,6
4115,6
4116,5
4117,4
4118,4
4119,3
4120,6
4121,4
4122,3
4123,5
4124,3
4125,2
4126,6
4127,3
4128,3
4129,2
4130,3
4131,2
4132,6
4133,0
4134,6
4135,0
4136,4
4137,3
4138,6
4139,6
4140,3
4141,0
4142,2
4143,4
4144,4
4145,4
4146,2
4147,6
4148,4
4149,0
4150,0
4151,2
4152,6
4153,5
4154,6
4155,2
4156,3
4157,0
4158,2
4159,3
4160,3
4161,2
4162,6
4163,4
4164,2
4165,0
4166,4
4167,6
4168,2
4169,2
4170,5
4171,3
4172,3
4173,4
4174,3
4175,3
4176,5
4177,2
4178,3
4179,3
4180,4
4181,0
4182,6
4183,2
4184,6
4185,6
4186,2
4187,3
4188,3
4189,3
4190,2
4191,3
4192,6
4193,4
4194,3
4195,4
4196,3
4197,4
4198,0
4199,0
4200,4
4201,3
4202,0
4203,3
4204,1
4205,3
4206,3
4207,4
4208,6
4209,3
4210,4
4211,6
4212,2
4213,4
4214,0
4215,1
4216,5
4217,5
4218,2
4219,3
4220,0
4221,2
4222,3
4223,2
4224,4
4225,2
4226,0
4227,3
4228,3
4229,4
4230,6
4231,4
4232,2
4233,6
4234,6
4235,5
4236,0
4237,4
4238,2
4239,3
4240,6
4241,3
4242,3
4243,4
4244,0
4245,3
4246,6
4247,3
4248,6
4249,6
4250,0
4251,0
4252,0
4253,2
4254,6
4255,4
4256,0
4257,3
4258,4
4259,6
4260,6
4261,4
4262,6
4263,3
4264,5
4265,3
4266,4
4267,3
4268,0
4269,4
4270,6
4271,2
4272,5
4273,0
4274,4
4275,3
4276,2
4277,5
4278,3
4279,0
4280,5
4281,5
4282,3
4283,2
4284,0
4285,3
4286,0
4287,4
4288,0
4289,0
4290,3
4291,6
4292,2
4293,3
4294,6
4295,6
4296,1
4297,3
4298,3
4299,3
4300,0
4301,3
4302,3
4303,4
4304,6
4305,6
4306,4
4307,2
4308,2
4309,3
4310,0
4311,6
4312,0
4313,2
4314,3
4315,6
4316,3
4317,5
4318,2
4319,2
4320,3
4321,4
4322,3
4323,6
4324,0
4325,0
4326,0
4327,0
4328,0
4329,6
4330,6
4331,6
4332,4
4333,6
4334,5
4335,3
4336,0
4337,2
4338,3
4339,2
4340,6
4341,6
4342,6
4343,2
4344,2
4345,4
4346,4
4347,5
4348,4
4349,3
4350,6
4351,0
4352,0
4353,4
4354,6
4355,2
4356,0
4357,4
4358,0
4359,5
4360,3
4361,4
4362,0
4363,2
4364,6
4365,4
4366,3
4367,4
4368,4
4369,4
4370,4
4371,5
4372,6
4373,4
4374,4
4375,2
4376,6
4377,4
4378,0
4379,3
4380,4
4381,2
4382,5
4383,4
4384,3
4385,0
4386,3
4387,5
4388,2
4389,2
4390,4
4391,3
4392,3
4393,3
4394,3
4395,6
4396,3
4397,3
4398,5
4399,6
4400,6
4401,4
4402,6
4403,2
4404,2
4405,2
4406,0
4407,2
4408,3
4409,4
4410,2
4411,6
4412,0
4413,6
4414,3
4415,3
4416,2
4417,4
4418,3
4419,4
4420,2
4421,2
4422,6
4423,0
4424,6
4425,0
4426,3
4427,3
4428,0
4429,6
4430,3
4431,2
4432,6
4433,3
4434,5
4435,5
4436,3
4437,0
4438,3
4439,5
4440,3
4441,3
4442,6
4443,4
4444,4
4445,3
4446,6
4447,4
4448,2
4449,4
4450,5
4451,4
4452,6
4453,3
4454,2
4455,0
4456,3
4457,3
4458,3
4459,3
4460,3
4461,2
4462,0
4463,2
4464,2
4465,1
4466,3
4467,3
4468,2
4469,0
4470,4
4471,0
4472,5
4473,4
4474,2
4475,6
4476,3
4477,6
4478,6
4479,2
4480,3
4481,5
4482,4
4483,2
4484,5
4485,2
4486,3
4487,2
4488,6
4489,4
4490,3
4491,6
4492,4
4493,4
4494,0
4495,3
4496,2
4497,2
4498,6
4499,3
4500,2
4501,0
4502,3
4503,5
4504,3
4505,6
4506,3
4507,4
4508,3
4509,4
4510,6
4511,5
4512,3
4513,4
4514,4
4515,6
4516,6
4517,3
4518,5
4519,6
4520,3
4521,0
4522,3
4523,3
4524,5
4525,0
4526,6
4527,6
4528,3
4529,2
4530,2
4531,4
4532,3
4533,5
4534,4
4535,2
4536,6
4537,0
4538,3
4539,3
4540,5
4541,4
4542,0
4543,5
4544,3
4545,2
4546,0
4547,6
4548,0
4549,4
4550,4
4551,5
4552,4
4553,6
4554,4
4555,3
4556,4
4557,4
4558,6
4559,3
4560,0
4561,4
4562,6
4563,3
4564,2
4565,0
4566,3
4567,3
4568,0
4569,3
4570,3
4571,4
4572,6
4573,0
4574,6
4575,3
4576,1
4577,4
4578,6
4579,2
4580,3
4581,5
4582,5
4583,4
4584,0
4585,3
4586,4
4587,4
4588,2
4589,6
4590,3
4591,2
4592,3
4593,3
4594,1
4595,2
4596,2
4597,6
4598,5
4599,0
4600,3
4601,2
4602,2
4603,2
4604,0
4605,5
4606,5
4607,4
4608,2
4609,6
4610,3
4611,3
4612,4
4613,2
4614,3
4615,3
4616,5
4617,4
4618,5
4619,2
4620,0
4621,5
4622,2
4623,5
4624,5
4625,2
4626,4
4627,5
4628,6
4629,3
4630,2
4631,6
4632,6
4633,2
4634,3
4635,6
4636,2
4637,2
4638,3
4639,2
4640,2
4641,4
4642,0
4643,6
4644,0
4645,4
4646,0
4647,2
4648,0
4649,3
4650,2
4651,2
4652,0
4653,0
4654,4
4655,2
4656,5
4657,0
4658,3
4659,3
4660,3
4661,4
4662,6
4663,4
4664,0
4665,1
4666,5
4667,3
4668,4
4669,6
4670,2
4671,4
4672,3
4673,4
4674,2
4675,0
4676,4
4677,5
4678,3
4679,1
4680,2
4681,6
4682,0
4683,4
4684,3
4685,5
4686,0
4687,4
4688,6
4689,4
4690,5
4691,4
4692,2
4693,3
4694,5
4695,6
4696,6
4697,2
4698,2
4699,3
4700,6
4701,4
4702,6
4703,3
4704,4
4705,6
4706,5
4707,3
4708,4
4709,4
4710,6
4711,5
4712,5
4713,4
4714,4
4715,3
4716,0
4717,4
4718,2
4719,5
4720,3
4721,5
4722,2
4723,2
4724,4
4725,0
4726,4
4727,3
4728,3
4729,6
4730,4
4731,4
4732,4
4733,3
4734,3
4735,4
4736,4
4737,0
4738,2
4739,6
4740,0
4741,0
4742,6
4743,3
4744,6
4745,5
4746,3
4747,3
4748,6
4749,3
4750,2
4751,6
4752,4
4753,5
4754,3
4755,3
4756,3
4757,6
4758,4
4759,4
4760,4
4761,6
4762,3
4763,0
4764,3
4765,0
4766,4
4767,3
4768,0
4769,0
4770,3
4771,3
4772,3
4773,6
4774,2
4775,6
4776,5
4777,3
4778,2
4779,3
4780,2
4781,4
4782,6
4783,6
4784,4
4785,2
4786,6
4787,0
4788,2
4789,5
4790,0
4791,3
4792,5
4793,5
4794,0
4795,6
4796,3
4797,0
4798,2
4799,3
4800,3
4801,0
4802,6
4803,5
4804,3
4805,4
4806,6
4807,4
4808,4
4809,3
4810,3
4811,1
4812,4
4813,6
4814,2
4815,2
4816,3
4817,3
4818,6
4819,3
4820,6
4821,6
4822,3
4823,6
4824,3
4825,3
4826,6
4827,2
4828,5
4829,0
4830,4
4831,0
4832,4
4833,3
4834,0
4835,6
4836,2
4837,6
4838,2
4839,6
4840,4
4841,2
4842,4
4843,3
4844,3
4845,4
4846,6
4847,6
4848,0
4849,4
4850,4
4851,2
4852,3
4853,1
4854,6
4855,6
4856,3
4857,6
4858,4
4859,5
4860,3
4861,2
4862,3
4863,2
4864,2
4865,0
4866,3
4867,2
4868,5
4869,2
4870,2
4871,3
4872,5
4873,6
4874,5
4875,2
4876,2
4877,0
4878,4
4879,2
4880,6
4881,6
4882,3
4883,5
4884,2
4885,2
4886,4
4887,4
4888,5
4889,0
4890,4
4891,2
4892,4
4893,4
4894,5
4895,4
4896,6
4897,4
4898,3
4899,4
4900,6
4901,2
4902,3
4903,2
4904,6
4905,2
4906,2
4907,2
4908,6
4909,0
4910,0
4911,0
4912,4
4913,4
4914,0
4915,0
4916,4
4917,3
4918,3
4919,2
4920,0
4921,4
4922,3
4923,5
4924,5
4925,6
4926,3
4927,3
4928,0
4929,3
4930,4
4931,6
4932,4
4933,3
4934,6
4935,6
4936,2
4937,0
4938,4
4939,3
4940,2
4941,0
4942,5
4943,6
4944,5
4945,3
4946,0
4947,4
4948,2
4949,3
4950,0
4951,6
4952,3
4953,0
4954,1
4955,4
4956,6
4957,3
4958,5
4959,5
4960,4
4961,4
4962,1
4963,3
4964,4
4965,5
4966,2
4967,3
4968,3
4969,2
4970,5
4971,4
4972,4
4973,3
4974,0
4975,3
4976,6
4977,3
4978,4
4979,6
4980,3
4981,2
4982,3
4983,2
4984,3
4985,2
4986,2
4987,4
4988,4
4989,2
4990,2
4991,4
4992,3
4993,6
4994,2
4995,6
4996,3
4997,6
4998,3
4999,4
5000,6
5001,4
5002,6
5003,3
5004,4
5005,0
5006,6
5007,4
5008,0
5009,4
5010,3
5011,2
5012,2
5013,3
5014,2
5015,3
5016,6
5017,4
5018,4
5019,3
5020,4
5021,0
5022,0
5023,3
5024,6
5025,6
5026,5
5027,0
5028,6
5029,6
5030,3
5031,6
5032,6
5033,5
5034,6
5035,4
5036,4
5037,5
5038,5
5039,3
5040,5
5041,2
5042,3
5043,0
5044,4
5045,6
5046,4
5047,5
5048,3
5049,3
5050,6
5051,5
5052,3
5053,3
5054,2
5055,0
5056,0
5057,6
5058,4
5059,0
5060,6
5061,3
5062,1
5063,0
5064,0
5065,3
5066,0
5067,4
5068,3
5069,2
5070,4
5071,0
5072,4
5073,4
5074,4
5075,2
5076,2
5077,2
5078,6
5079,0
5080,4
5081,5
5082,0
5083,0
5084,6
5085,4
5086,6
5087,0
5088,0
5089,2
5090,3
5091,0
5092,4
5093,2
5094,3
5095,3
5096,2
5097,3
5098,0
5099,6
5100,4
5101,6
5102,4
5103,3
5104,2
5105,3
5106,4
5107,5
5108,6
5109,3
5110,3
5111,0
5112,2
5113,6
5114,3
5115,0
5116,6
5117,5
5118,3
5119,3
5120,5
5121,4
5122,4
5123,6
5124,5
5125,6
5126,0
5127,0
5128,3
5129,2
5130,6
5131,3
5132,4
5133,3
5134,6
5135,3
5136,2
5137,3
5138,3
5139,1
5140,2
5141,4
5142,0
5143,3
5144,2
5145,3
5146,3
5147,4
5148,0
5149,3
5150,6
5151,5
5152,3
5153,2
5154,3
5155,6
5156,0
5157,5
5158,5
5159,3
5160,3
5161,4
5162,6
5163,3
5164,6
5165,4
5166,3
5167,5
5168,6
5169,0
5170,0
5171,5
5172,3
5173,2
5174,5
5175,5
5176,2
5177,3
5178,5
5179,4
5180,3
5181,6
5182,6
5183,2
5184,4
5185,6
5186,6
5187,3
5188,4
5189,0
5190,3
5191,4
5192,6
5193,6
5194,5
5195,3
5196,6
5197,4
5198,3
5199,3
5200,5
5201,4
5202,2
5203,5
5204,2
5205,3
5206,2
5207,4
5208,6
5209,0
5210,4
5211,4
5212,3
5213,3
5214,6
5215,6
5216,3
5217,2
5218,0
5219,6
5220,4
5221,0
5222,6
5223,6
5224,0
5225,3
5226,0
5227,0
5228,6
5229,3
5230,3
5231,2
5232,2
5233,6
5234,4
5235,2
5236,3
5237,2
5238,4
5239,4
5240,3
5241,3
5242,0
5243,4
5244,4
5245,6
5246,3
5247,6
5248,3
5249,2
5250,6
5251,4
5252,6
5253,1
5254,6
5255,2
5256,3
5257,6
5258,6
5259,6
5260,0
5261,5
5262,0
5263,2
5264,3
5265,6
5266,1
5267,3
5268,6
5269,0
5270,2
5271,5
5272,3
5273,2
5274,3
5275,2
5276,3
5277,2
5278,5
5279,6
5280,6
5281,6
5282,2
5283,2
5284,6
5285,2
5286,6
5287,1
5288,4
5289,5
5290,0
5291,3
5292,3
5293,2
5294,3
5295,2
5296,3
5297,5
5298,3
5299,2
5300,6
5301,4
5302,5
5303,4
5304,3
5305,4
5306,5
5307,2
5308,5
5309,6
5310,2
5311,0
5312,0
5313,4
5314,0
5315,4
5316,2
5317,5
5318,6
5319,3
5320,4
5321,3
5322,5
5323,4
5324,6
5325,3
5326,5
5327,4
5328,0
5329,5
5330,3
5331,5
5332,5
5333,3
5334,4
5335,3
5336,6
5337,0
5338,6
5339,4
5340,5
5341,3
5342,2
5343,4
5344,5
5345,3
5346,3
5347,3
5348,0
5349,3
5350,3
5351,6
5352,4
5353,6
5354,4
5355,2
5356,6
5357,3
5358,3
5359,6
5360,5
5361,6
5362,0
5363,4
5364,2
5365,4
5366,6
5367,4
5368,2
5369,6
5370,4
5371,3
5372,2
5373,4
5374,3
5375,3
5376,3
5377,0
5378,0
5379,5
5380,6
5381,4
5382,6
5383,3
5384,2
5385,6
5386,3
5387,4
5388,5
5389,2
5390,3
5391,4
5392,6
5393,2
5394,3
5395,6
5396,2
5397,4
5398,2
5399,6
5400,3
5401,3
5402,6
5403,5
5404,2
5405,5
5406,5
5407,0
5408,0
5409,2
5410,3
5411,3
5412,4
5413,4
5414,0
5415,6
5416,6
5417,5
5418,1
5419,0
5420,6
5421,3
5422,4
5423,4
5424,3
5425,0
5426,5
5427,4
5428,2
5429,0
5430,0
5431,2
5432,5
5433,6
5434,0
5435,2
5436,2
5437,6
5438,3
5439,3
5440,0
5441,5
5442,3
5443,2
5444,3
5445,1
5446,4
5447,6
5448,0
5449,0
5450,2
5451,4
5452,2
5453,6
5454,4
5455,3
5456,4
5457,4
5458,0
5459,4
5460,6
5461,5
5462,0
5463,2
5464,3
5465,3
5466,4
5467,6
5468,4
5469,2
5470,2
5471,6
5472,6
5473,0
5474,3
5475,6
5476,0
5477,5
5478,6
5479,5
5480,3
5481,5
5482,2
5483,4
5484,0
5485,6
5486,4
5487,4
5488,0
5489,4
5490,3
5491,6
5492,2
5493,2
5494,3
5495,3
5496,0
5497,4
5498,3
5499,4
5500,4
5501,3
5502,3
5503,3
5504,5
5505,2
5506,4
5507,3
5508,3
5509,6
5510,6
5511,4
5512,4
5513,0
5514,0
5515,6
5516,2
5517,6
5518,3
5519,4
5520,4
5521,2
5522,4
5523,6
5524,4
5525,2
5526,6
5527,6
5528,2
5529,5
5530,0
5531,2
5532,4
5533,2
5534,2
5535,3
5536,3
5537,3
5538,2
5539,6
5540,3
5541,3
5542,6
5543,6
5544,2
5545,1
5546,0
5547,3
5548,0
5549,3
5550,4
5551,2
5552,0
5553,6
5554,4
5555,6
5556,3
5557,6
5558,2
5559,0
5560,2
5561,3
5562,2
5563,6
5564,6
5565,2
5566,3
5567,5
5568,6
5569,4
5570,3
5571,6
5572,3
5573,4
5574,3
5575,3
5576,6
5577,2
5578,6
5579,6
5580,5
5581,0
5582,4
5583,2
5584,6
5585,6
5586,0
5587,6
5588,2
5589,2
5590,5
5591,4
5592,2
5593,3
5594,6
5595,3
5596,5
5597,0
5598,6
5599,2
5600,3
5601,0
5602,2
5603,6
5604,4
5605,3
5606,0
5607,3
5608,6
5609,4
5610,2
5611,4
5612,2
5613,6
5614,6
5615,6
5616,6
5617,2
5618,3
5619,2
5620,3
5621,6
5622,5
5623,3
5624,4
5625,5
5626,3
5627,4
5628,2
5629,4
5630,6
5631,4
5632,5
5633,4
5634,2
5635,6
5636,3
5637,3
5638,3
5639,3
5640,0
5641,3
5642,4
5643,6
5644,4
5645,3
5646,3
5647,2
5648,2
5649,6
5650,6
5651,2
5652,6
5653,3
5654,4
5655,0
5656,4
5657,5
5658,6
5659,3
5660,3
5661,5
5662,2
5663,4
5664,3
5665,4
5666,4
5667,3
5668,6
5669,3
5670,3
5671,4
5672,0
5673,6
5674,2
5675,0
5676,6
5677,3
5678,3
5679,6
5680,4
5681,2
5682,2
5683,3
5684,3
5685,3
5686,3
5687,5
5688,2
5689,4
5690,6
5691,6
5692,5
5693,2
5694,3
5695,3
5696,3
5697,0
5698,6
5699,2
5700,2
5701,0
5702,2
5703,5
5704,4
5705,2
5706,4
5707,4
5708,3
5709,2
5710,3
5711,2
5712,3
5713,3
5714,6
5715,1
5716,2
5717,2
5718,0
5719,0
5720,6
5721,3
5722,3
5723,3
5724,2
5725,4
5726,3
5727,3
5728,3
5729,3
5730,0
5731,5
5732,3
5733,3
5734,4
5735,2
5736,2
5737,3
5738,2
5739,3
5740,4
5741,3
5742,2
5743,3
5744,2
5745,3
5746,6
5747,6
5748,3
5749,6
5750,5
5751,4
5752,2
5753,3
5754,2
5755,3
5756,3
5757,2
5758,3
5759,0
5760,3
5761,3
5762,0
5763,2
5764,5
5765,4
5766,0
5767,5
5768,6
5769,6
5770,4
5771,3
5772,0
5773,4
5774,4
5775,4
5776,6
5777,2
5778,5
5779,3
5780,6
5781,2
5782,0
5783,4
5784,4
5785,5
5786,2
5787,5
5788,6
5789,2
5790,3
5791,5
5792,0
5793,4
5794,6
5795,6
