id,label
8102,3
8103,0
8104,6
8105,8
8106,2
8107,7
8108,1
8109,0
8110,1
8111,5
8112,0
8113,3
8114,3
8115,8
8116,0
8117,7
8118,1
8119,7
8120,2
8121,8
8122,5
8123,4
8124,2
8125,6
8126,6
8127,1
8128,7
8129,7
8130,7
8131,3
8132,3
8133,6
8134,2
8135,1
8136,6
8137,4
8138,3
8139,0
8140,4
8141,5
8142,4
8143,6
8144,7
8145,8
8146,6
8147,3
8148,2
8149,4
8150,3
8151,6
8152,2
8153,7
8154,3
8155,5
8156,6
8157,8
8158,7
8159,1
8160,2
8161,0
8162,3
8163,0
8164,2
8165,5
8166,3
8167,7
8168,8
8169,2
8170,1
8171,7
8172,7
8173,1
8174,2
8175,4
8176,6
8177,3
8178,7
8179,1
8180,7
8181,8
8182,8
8183,6
8184,3
8185,3
8186,3
8187,3
8188,7
8189,7
8190,5
8191,7
8192,2
8193,4
8194,0
8195,5
8196,2
8197,8
8198,8
8199,8
8200,0
8201,4
8202,7
8203,7
8204,0
8205,1
8206,7
8207,0
8208,8
8209,6
8210,4
8211,0
8212,5
8213,2
8214,1
8215,3
8216,1
8217,0
8218,4
8219,1
8220,3
8221,0
8222,0
8223,0
8224,5
8225,2
8226,5
8227,6
8228,4
8229,6
8230,7
8231,3
8232,4
8233,8
8234,7
8235,3
8236,2
8237,7
8238,6
8239,5
8240,4
8241,7
8242,5
8243,0
8244,2
8245,7
8246,7
8247,8
8248,7
8249,3
8250,1
8251,2
8252,2
8253,5
8254,3
8255,7
8256,4
8257,0
8258,6
8259,5
8260,3
8261,6
8262,3
8263,1
8264,1
8265,6
8266,6
8267,3
8268,8
8269,1
8270,8
8271,8
8272,6
8273,2
8274,4
8275,5
8276,3
8277,2
8278,3
8279,3
8280,8
8281,3
8282,7
8283,2
8284,1
8285,6
8286,5
8287,1
8288,3
8289,0
8290,1
8291,6
8292,1
8293,2
8294,8
8295,6
8296,1
8297,8
8298,6
8299,6
8300,7
8301,1
8302,0
8303,5
8304,8
8305,0
8306,3
8307,7
8308,1
8309,8
8310,1
8311,5
8312,6
8313,7
8314,4
8315,1
8316,2
8317,5
8318,5
8319,5
8320,7
8321,0
8322,5
8323,7
8324,5
8325,1
8326,1
8327,5
8328,5
8329,1
8330,4
8331,7
8332,7
8333,7
8334,3
8335,6
8336,7
8337,8
8338,0
8339,5
8340,0
8341,3
8342,5
8343,3
8344,3
8345,6
8346,8
8347,7
8348,8
8349,1
8350,6
8351,1
8352,8
8353,7
8354,0
8355,4
8356,7
8357,2
8358,2
8359,7
8360,2
8361,3
8362,1
8363,6
8364,2
8365,7
8366,5
8367,4
8368,8
8369,6
8370,8
8371,6
8372,4
8373,7
8374,3
8375,7
8376,7
8377,1
8378,5
8379,6
8380,1
8381,2
8382,3
8383,1
8384,1
8385,3
8386,3
8387,0
8388,2
8389,8
8390,2
8391,6
8392,7
8393,0
8394,0
8395,7
8396,1
8397,1
8398,3
8399,0
8400,7
8401,7
8402,4
8403,3
8404,3
8405,3
8406,5
8407,5
8408,8
8409,1
8410,2
8411,1
8412,4
8413,8
8414,7
8415,3
8416,1
8417,2
8418,8
8419,7
8420,8
8421,1
8422,1
8423,5
8424,6
8425,3
8426,5
8427,8
8428,5
8429,0
8430,6
8431,0
8432,6
8433,1
8434,2
8435,1
8436,3
8437,3
8438,0
8439,7
8440,8
8441,1
8442,1
8443,5
8444,7
8445,3
8446,5
8447,3
8448,7
8449,3
8450,1
8451,2
8452,3
8453,8
8454,4
8455,5
8456,6
8457,5
8458,2
8459,7
8460,3
8461,6
8462,1
8463,1
8464,3
8465,6
8466,6
8467,8
8468,0
8469,3
8470,4
8471,3
8472,7
8473,3
8474,1
8475,7
8476,6
8477,3
8478,1
8479,3
8480,6
8481,5
8482,2
8483,4
8484,7
8485,7
8486,4
8487,1
8488,3
8489,5
8490,4
8491,3
8492,7
8493,0
8494,5
8495,0
8496,2
8497,7
8498,1
8499,3
8500,5
8501,3
8502,7
8503,7
8504,8
8505,3
8506,4
8507,2
8508,0
8509,2
8510,1
8511,5
8512,7
8513,7
8514,5
8515,7
8516,3
8517,8
8518,4
8519,2
8520,7
8521,7
8522,8
8523,3
8524,2
8525,0
8526,1
8527,0
8528,0
8529,7
8530,4
8531,6
8532,1
8533,5
8534,4
8535,1
8536,8
8537,6
8538,8
8539,4
8540,3
8541,8
8542,6
8543,1
8544,8
8545,2
8546,6
8547,2
8548,2
8549,7
8550,6
8551,2
8552,5
8553,7
8554,6
8555,0
8556,8
8557,2
8558,3
8559,8
8560,6
8561,1
8562,3
8563,0
8564,7
8565,7
8566,1
8567,1
8568,8
8569,8
8570,7
8571,6
8572,6
8573,5
8574,5
8575,5
8576,0
8577,3
8578,8
8579,0
8580,7
8581,1
8582,1
8583,8
8584,1
8585,1
8586,4
8587,5
8588,1
8589,4
8590,5
8591,3
8592,1
8593,3
8594,0
8595,1
8596,1
8597,4
8598,8
8599,4
8600,3
8601,7
8602,1
8603,4
8604,0
8605,3
8606,0
8607,1
8608,1
8609,3
8610,7
8611,1
8612,7
8613,3
8614,8
8615,0
8616,2
8617,3
8618,3
8619,1
8620,7
8621,4
8622,5
8623,3
8624,3
8625,0
8626,5
8627,7
8628,3
8629,4
8630,5
8631,3
8632,3
8633,7
8634,2
8635,8
8636,5
8637,4
8638,7
8639,2
8640,8
8641,5
8642,6
8643,2
8644,7
8645,1
8646,0
8647,5
8648,2
8649,6
8650,4
8651,8
8652,7
8653,8
8654,8
8655,7
8656,8
8657,6
8658,8
8659,4
8660,6
8661,2
8662,5
8663,5
8664,0
8665,2
8666,8
8667,6
8668,2
8669,2
8670,3
8671,4
8672,8
8673,3
8674,2
8675,1
8676,8
8677,4
8678,6
8679,4
8680,5
8681,7
8682,7
8683,3
8684,5
8685,2
8686,6
8687,8
8688,5
8689,5
8690,4
8691,5
8692,2
8693,7
8694,7
8695,7
8696,8
8697,6
8698,1
8699,0
8700,2
8701,2
8702,1
8703,7
8704,6
8705,6
8706,0
8707,7
8708,0
8709,6
8710,7
8711,4
8712,2
8713,0
8714,6
8715,1
8716,7
8717,7
8718,1
8719,1
8720,6
8721,6
8722,8
8723,5
8724,8
8725,1
8726,2
8727,0
8728,2
8729,7
8730,1
8731,2
8732,3
8733,3
8734,5
8735,3
8736,2
8737,5
8738,2
8739,3
8740,0
8741,0
8742,6
8743,2
8744,2
8745,5
8746,8
8747,0
8748,0
8749,3
8750,3
8751,3
8752,3
8753,1
8754,3
8755,7
8756,3
8757,7
8758,0
8759,3
8760,0
8761,1
8762,3
8763,8
8764,6
8765,1
8766,6
8767,1
8768,6
8769,3
8770,7
8771,5
8772,3
8773,8
8774,3
8775,5
8776,8
8777,3
8778,4
8779,1
8780,6
8781,8
8782,7
8783,3
8784,0
8785,4
8786,2
8787,1
8788,0
8789,1
8790,5
8791,1
8792,2
8793,2
8794,1
8795,1
8796,2
8797,7
8798,8
8799,1
8800,5
8801,0
8802,7
8803,3
8804,3
8805,1
8806,8
8807,6
8808,0
8809,4
8810,3
8811,2
8812,1
8813,6
8814,0
8815,7
8816,0
8817,8
8818,1
8819,7
8820,3
8821,8
8822,1
8823,6
8824,8
8825,2
8826,4
8827,1
8828,8
8829,3
8830,8
8831,1
8832,2
8833,0
8834,3
8835,2
8836,8
8837,4
8838,0
8839,2
8840,7
8841,3
8842,7
8843,0
8844,1
8845,4
8846,5
8847,3
8848,3
8849,7
8850,1
8851,1
8852,2
8853,0
8854,6
8855,7
8856,3
8857,7
8858,7
8859,5
8860,7
8861,7
8862,3
8863,6
8864,3
8865,8
8866,7
8867,4
8868,3
8869,3
8870,1
8871,5
8872,0
8873,5
8874,7
8875,1
8876,5
8877,5
8878,3
8879,2
8880,3
8881,2
8882,5
8883,7
8884,0
8885,2
8886,7
8887,8
8888,7
8889,6
8890,4
8891,3
8892,7
8893,7
8894,3
8895,0
8896,2
8897,6
8898,2
8899,7
8900,0
8901,4
8902,3
8903,7
8904,7
8905,0
8906,7
8907,4
8908,2
8909,0
8910,6
8911,4
8912,3
8913,0
8914,0
8915,7
8916,1
8917,0
8918,1
8919,3
8920,4
8921,6
8922,5
8923,7
8924,1
8925,0
8926,5
8927,6
8928,3
8929,7
8930,5
8931,3
8932,0
8933,4
8934,1
8935,1
8936,3
8937,1
8938,7
8939,3
8940,4
8941,1
8942,6
8943,3
8944,8
8945,7
8946,8
8947,1
8948,1
8949,3
8950,5
8951,1
8952,3
8953,3
8954,2
8955,1
8956,1
8957,6
8958,7
8959,2
8960,8
8961,7
8962,4
8963,2
8964,2
8965,1
8966,2
8967,3
8968,1
8969,5
8970,1
8971,6
8972,1
8973,8
8974,8
8975,6
8976,0
8977,6
8978,3
8979,7
8980,7
8981,1
8982,8
8983,7
8984,5
8985,8
8986,6
8987,4
8988,7
8989,4
8990,3
8991,3
8992,3
8993,3
8994,0
8995,0
8996,1
8997,8
8998,3
8999,5
9000,2
9001,1
9002,3
9003,7
9004,1
9005,6
9006,0
9007,6
9008,8
9009,1
9010,1
9011,1
9012,7
9013,2
9014,7
9015,7
9016,7
9017,7
9018,5
9019,8
9020,6
9021,7
9022,1
9023,2
9024,6
9025,3
9026,1
9027,3
9028,6
9029,1
9030,7
9031,5
9032,7
9033,0
9034,4
9035,3
9036,8
9037,3
9038,2
9039,0
9040,5
9041,5
9042,6
9043,1
9044,5
9045,0
9046,2
9047,5
9048,2
9049,8
9050,1
9051,2
9052,4
9053,1
9054,4
9055,3
9056,5
9057,1
9058,2
9059,7
9060,7
9061,3
9062,4
9063,3
9064,3
9065,6
9066,1
9067,4
9068,8
9069,3
9070,6
9071,0
9072,8
9073,7
9074,2
9075,3
9076,8
9077,8
9078,5
9079,0
9080,6
9081,3
9082,7
9083,3
9084,3
9085,8
9086,1
9087,1
9088,2
9089,7
9090,7
9091,2
9092,6
9093,4
9094,6
9095,6
9096,5
9097,5
9098,1
9099,5
9100,4
9101,2
9102,6
9103,7
9104,2
9105,5
9106,8
9107,5
9108,0
9109,6
9110,6
9111,4
9112,7
9113,1
9114,7
9115,4
9116,3
9117,1
9118,6
9119,2
9120,1
9121,3
9122,7
9123,2
9124,2
9125,1
9126,3
9127,7
9128,5
9129,5
9130,4
9131,1
9132,7
9133,8
9134,7
9135,1
9136,7
9137,8
9138,8
9139,8
9140,3
9141,6
9142,3
9143,1
9144,4
9145,3
9146,6
9147,7
9148,6
9149,2
9150,7
9151,0
9152,2
9153,0
9154,7
9155,1
9156,0
9157,8
9158,0
9159,7
9160,5
9161,5
9162,4
9163,3
9164,6
9165,1
9166,3
9167,2
9168,2
9169,5
9170,3
9171,2
9172,3
9173,5
9174,8
9175,0
9176,5
9177,2
9178,3
9179,7
9180,5
9181,1
9182,3
9183,2
9184,4
9185,0
9186,2
9187,1
9188,3
9189,1
9190,8
9191,3
9192,3
9193,7
9194,4
9195,0
9196,3
9197,3
9198,4
9199,6
9200,6
9201,5
9202,8
9203,7
9204,1
9205,5
9206,1
9207,7
9208,0
9209,8
9210,5
9211,0
9212,1
9213,7
9214,1
9215,7
9216,6
9217,3
9218,3
9219,8
9220,1
9221,7
9222,4
9223,8
9224,3
9225,1
9226,3
9227,0
9228,5
9229,5
9230,1
9231,1
9232,3
9233,0
9234,5
9235,8
9236,7
9237,3
9238,0
9239,3
9240,1
9241,4
9242,6
9243,3
9244,7
9245,2
9246,7
9247,6
9248,2
9249,8
9250,8
9251,7
9252,5
9253,1
9254,1
9255,2
9256,3
9257,5
9258,3
9259,6
9260,3
9261,0
9262,1
9263,1
9264,7
9265,1
9266,7
9267,1
9268,4
9269,8
9270,5
9271,0
9272,7
9273,3
9274,5
9275,3
9276,4
9277,3
9278,8
9279,3
9280,1
9281,7
9282,4
9283,4
9284,0
9285,8
9286,8
9287,5
9288,1
9289,0
9290,1
9291,1
9292,3
9293,6
9294,1
9295,7
9296,3
9297,7
9298,1
9299,1
9300,4
9301,8
9302,5
9303,7
9304,4
9305,7
9306,8
9307,1
9308,5
9309,5
9310,7
9311,5
9312,7
9313,7
9314,1
9315,7
9316,7
9317,3
9318,1
9319,7
9320,0
9321,0
9322,5
9323,3
9324,2
9325,4
9326,5
9327,4
9328,7
9329,3
9330,5
9331,0
9332,3
9333,8
9334,4
9335,5
9336,5
9337,7
9338,2
9339,8
9340,0
9341,1
9342,1
9343,7
9344,3
9345,8
9346,6
9347,8
9348,8
9349,1
9350,7
9351,3
9352,3
9353,7
9354,6
9355,1
9356,7
9357,6
9358,1
9359,7
9360,2
9361,2
9362,1
9363,2
9364,6
9365,2
9366,1
9367,3
9368,3
9369,6
9370,6
9371,8
9372,7
9373,6
9374,8
9375,0
9376,3
9377,3
9378,3
9379,3
9380,5
9381,7
9382,4
9383,3
9384,6
9385,8
9386,8
9387,2
9388,4
9389,7
9390,4
9391,2
9392,7
9393,0
9394,8
9395,1
9396,7
9397,5
9398,6
9399,6
9400,7
9401,6
9402,8
9403,7
9404,3
9405,7
9406,8
9407,3
9408,0
9409,6
9410,4
9411,5
9412,3
9413,7
9414,3
9415,6
9416,7
9417,3
9418,1
9419,3
9420,3
9421,4
9422,3
9423,7
9424,6
9425,4
9426,6
9427,2
9428,0
9429,8
9430,4
9431,3
9432,2
9433,3
9434,6
9435,2
9436,5
9437,0
9438,1
9439,0
9440,0
9441,7
9442,2
9443,4
9444,5
9445,0
9446,2
9447,2
9448,7
9449,1
9450,5
9451,8
9452,2
9453,2
9454,7
9455,0
9456,1
9457,1
9458,7
9459,4
9460,5
9461,7
9462,7
9463,3
9464,5
9465,2
9466,1
9467,8
9468,7
9469,1
9470,3
9471,2
9472,3
9473,7
9474,6
9475,0
9476,1
9477,5
9478,6
9479,1
9480,2
9481,3
9482,7
9483,0
9484,5
9485,5
9486,6
9487,0
9488,3
9489,6
9490,8
9491,0
9492,6
9493,3
9494,3
9495,5
9496,6
9497,7
9498,6
9499,4
9500,2
9501,5
9502,3
9503,0
9504,0
9505,4
9506,3
9507,3
9508,4
9509,1
9510,1
9511,5
9512,2
9513,5
9514,6
9515,1
9516,1
9517,5
9518,6
9519,3
9520,1
9521,0
9522,3
9523,3
9524,6
9525,7
9526,4
9527,6
9528,0
9529,8
9530,4
9531,8
9532,3
9533,5
9534,1
9535,3
9536,7
9537,3
9538,3
9539,8
9540,7
9541,7
9542,1
9543,3
9544,8
9545,6
9546,3
9547,0
9548,7
9549,4
9550,5
9551,7
9552,0
9553,7
9554,8
9555,1
9556,0
9557,1
9558,6
9559,3
9560,2
9561,8
9562,0
9563,5
9564,5
9565,1
9566,1
9567,1
9568,3
9569,2
9570,2
9571,2
9572,8
9573,1
9574,1
9575,0
9576,4
9577,6
9578,3
9579,3
9580,0
9581,4
9582,7
9583,1
9584,7
9585,6
9586,7
9587,7
9588,5
9589,7
9590,5
9591,3
9592,8
9593,4
9594,1
9595,5
9596,0
9597,3
9598,7
9599,2
9600,5
9601,4
9602,0
9603,6
9604,2
9605,0
9606,8
9607,0
9608,0
9609,7
9610,3
9611,7
9612,7
9613,5
9614,0
9615,0
9616,1
9617,3
9618,3
9619,0
9620,8
9621,7
9622,2
9623,7
9624,3
9625,8
9626,4
9627,3
9628,6
9629,1
9630,8
9631,2
9632,0
9633,3
9634,8
9635,6
9636,5
9637,0
9638,7
9639,4
9640,2
9641,7
9642,6
9643,7
9644,8
9645,7
9646,6
9647,1
9648,6
9649,8
9650,1
9651,1
9652,7
9653,6
9654,6
9655,3
9656,7
9657,5
9658,1
9659,3
9660,2
9661,6
9662,5
9663,3
9664,5
9665,3
9666,7
9667,1
9668,4
9669,5
9670,7
9671,0
9672,6
9673,5
9674,2
9675,3
9676,6
9677,4
9678,8
9679,5
9680,7
9681,7
9682,4
9683,3
9684,7
9685,3
9686,4
9687,6
9688,2
9689,6
9690,7
9691,5
9692,5
9693,7
9694,5
9695,8
9696,4
9697,1
9698,7
9699,4
9700,3
9701,3
9702,7
9703,1
9704,3
9705,7
9706,5
9707,0
9708,2
9709,8
9710,7
9711,3
9712,2
9713,5
9714,7
9715,6
9716,3
9717,6
9718,5
9719,7
9720,2
9721,1
9722,0
9723,7
9724,7
9725,8
9726,0
9727,8
9728,8
9729,7
9730,3
9731,7
9732,6
9733,8
9734,2
9735,6
9736,5
9737,8
9738,3
9739,8
9740,7
9741,0
9742,4
9743,8
9744,2
9745,4
9746,1
9747,6
9748,7
9749,2
9750,7
9751,7
9752,6
9753,7
9754,3
9755,7
9756,5
9757,3
9758,1
9759,5
9760,1
9761,7
9762,3
9763,1
9764,5
9765,6
9766,3
9767,7
9768,7
9769,6
9770,8
9771,2
9772,2
9773,3
9774,7
9775,8
9776,3
9777,6
9778,6
9779,7
9780,7
9781,6
9782,5
9783,7
9784,4
9785,3
9786,1
9787,5
9788,8
9789,0
9790,1
9791,0
9792,8
9793,6
9794,2
9795,2
9796,0
9797,3
9798,1
9799,5
9800,4
9801,8
9802,0
9803,8
9804,2
9805,4
9806,6
9807,6
9808,1
9809,1
9810,6
9811,7
9812,2
9813,0
9814,2
9815,3
9816,6
9817,1
9818,1
9819,0
9820,5
9821,2
9822,2
9823,0
9824,3
9825,5
9826,7
9827,3
9828,0
9829,2
9830,7
9831,0
9832,0
9833,0
9834,6
9835,1
9836,4
9837,8
9838,1
9839,2
9840,0
9841,7
9842,0
9843,5
9844,1
9845,0
9846,2
9847,2
9848,4
9849,7
9850,3
9851,3
9852,6
9853,6
9854,1
9855,2
9856,8
9857,1
9858,8
9859,4
9860,3
9861,7
9862,5
9863,0
9864,8
9865,3
9866,1
9867,2
9868,0
9869,0
9870,6
9871,3
9872,1
9873,0
9874,3
9875,6
9876,8
9877,3
9878,7
9879,3
9880,5
9881,6
9882,4
9883,5
9884,8
9885,7
9886,6
9887,0
9888,2
9889,4
9890,7
9891,7
9892,6
9893,0
9894,2
9895,7
9896,6
9897,3
9898,5
9899,3
9900,1
9901,1
9902,3
9903,6
9904,5
9905,4
9906,7
9907,0
9908,6
9909,6
9910,7
9911,3
9912,1
9913,2
9914,4
9915,3
9916,3
9917,3
9918,1
9919,6
9920,1
9921,6
9922,8
9923,8
9924,7
9925,8
9926,5
9927,2
9928,1
9929,7
9930,8
9931,3
9932,6
9933,6
9934,0
9935,4
9936,6
9937,8
9938,2
9939,2
9940,4
9941,8
9942,4
9943,1
9944,4
9945,5
9946,7
9947,2
9948,7
9949,0
9950,0
9951,7
9952,0
9953,3
9954,7
9955,5
9956,3
9957,7
9958,7
9959,7
9960,3
9961,0
9962,0
9963,1
9964,5
9965,5
9966,6
9967,8
9968,6
9969,6
9970,2
9971,8
9972,7
9973,7
9974,7
9975,0
9976,6
9977,7
9978,1
9979,5
9980,6
9981,4
9982,1
9983,8
9984,3
9985,3
9986,7
9987,5
9988,3
9989,7
9990,4
9991,3
9992,8
9993,0
9994,3
9995,7
9996,3
9997,0
9998,8
9999,7
10000,8
10001,6
10002,4
10003,7
10004,3
10005,2
10006,2
10007,4
10008,8
10009,4
10010,3
10011,8
10012,3
10013,5
10014,8
10015,5
10016,2
10017,0
10018,3
10019,8
10020,3
10021,1
10022,7
10023,7
10024,1
10025,3
10026,3
10027,5
10028,2
10029,8
10030,7
10031,7
10032,8
10033,3
10034,3
10035,3
10036,5
10037,5
10038,6
10039,7
10040,6
10041,1
10042,2
10043,0
10044,0
10045,6
10046,4
10047,8
10048,3
10049,3
10050,8
10051,8
10052,6
10053,1
10054,7
10055,7
10056,7
10057,2
10058,3
10059,2
10060,3
10061,5
10062,5
10063,7
10064,8
10065,8
10066,3
10067,3
10068,5
10069,6
10070,4
10071,4
10072,2
10073,1
10074,8
10075,6
10076,4
10077,2
10078,1
10079,0
10080,5
10081,2
10082,8
10083,8
10084,3
10085,5
10086,2
10087,7
10088,7
10089,7
10090,2
10091,0
10092,8
10093,1
10094,3
10095,3
10096,8
10097,6
10098,7
10099,3
10100,1
10101,7
10102,2
10103,2
10104,6
10105,4
10106,7
10107,8
10108,5
10109,7
10110,4
10111,0
10112,7
10113,3
10114,8
10115,1
10116,0
10117,3
10118,2
10119,6
10120,7
10121,0
10122,6
10123,0
10124,0
10125,1
10126,6
10127,3
10128,3
10129,0
10130,7
10131,1
10132,1
10133,0
10134,2
10135,1
10136,8
10137,1
10138,5
10139,1
10140,2
10141,7
10142,2
10143,7
10144,7
10145,7
10146,2
10147,3
10148,3
10149,2
10150,0
10151,5
10152,2
10153,4
10154,1
10155,7
10156,3
10157,0
10158,1
10159,8
10160,6
10161,8
10162,3
10163,1
10164,7
10165,6
10166,4
10167,3
10168,7
10169,6
10170,7
10171,1
10172,7
10173,8
10174,3
10175,5
10176,6
10177,4
10178,1
10179,7
10180,7
10181,7
10182,1
10183,6
10184,3
10185,6
10186,2
10187,3
10188,0
10189,2
10190,3
10191,7
10192,5
10193,8
10194,2
10195,1
10196,1
10197,5
10198,7
10199,6
10200,7
10201,4
10202,7
10203,2
10204,6
10205,8
10206,6
10207,6
10208,0
10209,7
10210,8
10211,3
10212,5
10213,2
10214,1
10215,1
10216,3
10217,4
10218,2
10219,7
10220,8
10221,5
10222,1
10223,8
10224,7
10225,6
10226,4
10227,5
10228,1
10229,8
10230,1
10231,2
10232,3
10233,8
10234,3
10235,1
10236,3
10237,7
10238,4
10239,7
10240,6
10241,0
10242,5
10243,0
10244,2
10245,3
10246,0
10247,1
10248,3
10249,5
10250,0
10251,7
10252,3
10253,0
10254,5
10255,4
10256,7
10257,2
10258,4
10259,8
10260,7
10261,6
10262,5
10263,1
10264,1
10265,3
10266,2
10267,1
10268,2
10269,4
10270,2
10271,8
10272,2
10273,8
10274,6
10275,7
10276,5
10277,7
10278,7
10279,0
10280,3
10281,3
10282,1
10283,0
10284,4
10285,7
10286,2
10287,1
10288,2
10289,3
10290,2
10291,0
10292,6
10293,0
10294,6
10295,0
10296,8
10297,1
10298,2
10299,1
10300,7
10301,6
10302,1
10303,8
10304,8
10305,0
10306,2
10307,1
10308,7
10309,7
10310,3
10311,2
10312,3
10313,3
10314,7
10315,8
10316,4
10317,0
10318,4
10319,2
10320,3
10321,2
10322,7
10323,6
10324,2
10325,5
10326,5
10327,7
10328,1
10329,8
10330,5
10331,3
10332,7
10333,0
10334,1
10335,3
10336,6
10337,1
10338,8
10339,4
10340,4
10341,1
10342,1
10343,0
10344,8
10345,7
10346,1
10347,3
10348,6
10349,0
10350,6
10351,1
10352,0
10353,6
10354,5
10355,3
10356,5
10357,4
10358,3
10359,0
10360,7
10361,5
10362,8
10363,3
10364,5
10365,4
10366,2
10367,8
10368,4
10369,7
10370,4
10371,7
10372,8
10373,4
10374,1
10375,0
10376,3
10377,7
10378,5
10379,0
10380,5
10381,8
10382,2
10383,4
10384,6
10385,7
10386,6
10387,6
10388,8
10389,8
10390,2
10391,5
10392,1
10393,7
10394,7
10395,7
10396,2
10397,3
10398,0
10399,7
10400,1
10401,3
10402,6
10403,8
10404,7
10405,4
10406,3
10407,2
10408,1
10409,8
10410,4
10411,3
10412,5
10413,1
10414,6
10415,1
10416,7
10417,7
10418,4
10419,2
10420,5
10421,5
10422,3
10423,8
10424,6
10425,1
10426,1
10427,4
10428,2
10429,0
10430,4
10431,0
10432,8
10433,1
10434,0
10435,4
10436,7
10437,0
10438,7
10439,3
10440,6
10441,6
10442,5
10443,7
10444,7
10445,4
10446,7
10447,1
10448,7
10449,6
10450,5
10451,6
10452,1
10453,6
10454,3
10455,4
10456,6
10457,5
10458,3
10459,4
10460,3
10461,8
10462,7
10463,1
10464,2
10465,7
10466,6
10467,3
10468,1
10469,2
10470,7
10471,2
10472,2
10473,1
10474,5
10475,6
10476,2
10477,5
10478,7
10479,5
10480,1
10481,6
10482,6
10483,1
10484,4
10485,3
10486,8
10487,6
10488,5
10489,8
10490,3
10491,1
10492,1
10493,3
10494,7
10495,1
10496,6
10497,2
10498,1
10499,8
10500,6
10501,8
10502,2
10503,0
10504,5
10505,5
10506,8
10507,6
10508,8
10509,1
10510,7
10511,1
10512,1
10513,2
10514,3
10515,5
10516,8
10517,8
10518,6
10519,1
10520,4
10521,6
10522,6
10523,2
10524,3
10525,3
10526,1
10527,1
10528,8
10529,8
10530,1
10531,5
10532,4
10533,8
10534,3
10535,8
10536,3
10537,6
10538,4
10539,8
10540,3
10541,3
10542,3
10543,0
10544,8
10545,6
10546,8
10547,6
10548,2
10549,2
10550,8
10551,0
10552,2
10553,8
10554,3
10555,0
10556,0
10557,7
10558,0
10559,0
10560,3
10561,2
10562,7
10563,0
10564,3
10565,3
10566,4
10567,0
10568,1
10569,7
10570,7
10571,7
10572,4
10573,7
10574,6
10575,2
10576,2
10577,6
10578,1
10579,8
10580,7
10581,7
10582,6
10583,2
10584,7
10585,3
10586,2
10587,6
10588,8
10589,2
10590,1
10591,1
10592,5
10593,6
10594,8
10595,5
10596,2
10597,4
10598,4
10599,0
10600,4
10601,2
10602,4
10603,1
10604,7
10605,8
10606,3
10607,7
10608,8
10609,1
10610,5
10611,3
10612,3
10613,6
10614,2
10615,0
10616,0
10617,5
10618,0
10619,4
10620,3
10621,1
10622,8
10623,0
10624,2
10625,4
10626,8
10627,0
10628,8
10629,5
10630,2
10631,0
10632,4
10633,0
10634,6
10635,1
10636,1
10637,3
10638,4
10639,3
10640,7
10641,3
10642,7
10643,3
10644,2
10645,2
10646,2
10647,4
10648,2
10649,2
10650,1
10651,7
10652,2
10653,6
10654,7
10655,1
10656,6
10657,1
10658,1
10659,1
10660,1
10661,7
10662,6
10663,7
10664,5
10665,0
10666,7
10667,5
10668,1
10669,5
10670,3
10671,3
10672,6
10673,8
10674,2
10675,5
10676,0
10677,3
10678,7
10679,7
10680,1
10681,0
10682,7
10683,2
10684,2
10685,4
10686,3
10687,3
10688,6
10689,4
10690,2
10691,8
10692,1
10693,2
10694,0
10695,4
10696,5
10697,6
10698,5
10699,8
10700,7
10701,8
10702,5
10703,2
10704,3
10705,8
10706,2
10707,8
10708,6
10709,7
10710,6
10711,7
10712,7
10713,0
10714,3
10715,5
10716,3
10717,1
10718,2
10719,7
10720,4
10721,5
10722,7
10723,5
10724,1
10725,7
10726,8
10727,1
10728,1
10729,6
10730,0
10731,3
10732,8
10733,3
10734,6
10735,3
10736,3
10737,7
10738,2
10739,3
10740,4
10741,1
10742,6
10743,5
10744,3
10745,0
10746,1
10747,0
10748,2
10749,5
10750,1
10751,3
10752,7
10753,3
10754,2
10755,7
10756,3
10757,3
10758,8
10759,1
10760,3
10761,6
10762,3
10763,8
10764,6
10765,5
10766,3
10767,3
10768,6
10769,3
10770,2
10771,3
10772,0
10773,0
10774,4
10775,3
10776,7
10777,0
10778,6
10779,4
10780,3
10781,4
10782,4
10783,1
10784,6
10785,1
10786,2
10787,0
10788,7
10789,7
10790,2
10791,8
10792,6
10793,0
10794,5
10795,0
10796,6
10797,8
10798,1
10799,7
10800,0
10801,0
10802,2
10803,4
10804,2
10805,8
10806,3
10807,1
10808,7
10809,7
10810,2
10811,2
10812,0
10813,4
10814,3
10815,8
10816,7
10817,5
10818,3
10819,3
10820,8
10821,2
10822,8
10823,4
10824,7
10825,3
10826,0
10827,4
10828,6
10829,5
10830,7
10831,1
10832,6
10833,6
10834,8
10835,2
10836,5
10837,0
10838,2
10839,8
10840,5
10841,1
10842,8
10843,2
10844,2
10845,7
10846,6
10847,3
10848,1
10849,6
10850,3
10851,6
10852,6
10853,1
10854,7
10855,5
10856,3
10857,2
10858,7
10859,2
10860,0
10861,1
10862,1
10863,6
10864,0
10865,0
10866,7
10867,0
10868,1
10869,6
10870,4
10871,5
10872,2
10873,2
10874,5
10875,1
10876,2
10877,7
10878,7
10879,7
10880,0
10881,0
10882,5
10883,8
10884,3
10885,3
10886,2
10887,5
10888,5
10889,0
10890,7
10891,0
10892,3
10893,7
10894,6
10895,6
10896,1
10897,4
10898,7
10899,1
10900,4
